"","GUBID","ISOALPHA","COUNTRYNM","NAME1","NAME2","NAME3","NAME4","NAME5","NAME6","CENTROID_X","CENTROID_Y","INSIDE_X","INSIDE_Y","CONTEXT","CONTEXT_NM","WATER_CODE","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","UN_2000_E","UN_2005_E","UN_2010_E","UN_2015_E","UN_2020_E","UN_2000_DS","UN_2005_DS","UN_2010_DS","UN_2015_DS","UN_2020_DS","B_2010_E","F_2010_E","M_2010_E","A00_04B","A05_09B","A10_14B","A15_19B","A20_24B","A25_29B","A30_34B","A35_39B","A40_44B","A45_49B","A50_54B","A55_59B","A60_64B","A65PLUSB","A65_69B","A70PLUSB","A70_74B","A75PLUSB","A75_79B","A80PLUSB","A80_84B","A85PLUSB","A00_04F","A05_09F","A10_14F","A15_19F","A20_24F","A25_29F","A30_34F","A35_39F","A40_44F","A45_49F","A50_54F","A55_59F","A60_64F","A65PLUSF","A65_69F","A70PLUSF","A70_74F","A75PLUSF","A75_79F","A80PLUSF","A80_84F","A85PLUSF","A00_04M","A05_09M","A10_14M","A15_19M","A20_24M","A25_29M","A30_34M","A35_39M","A40_44M","A45_49M","A50_54M","A55_59M","A60_64M","A65PLUSM","A65_69M","A70PLUSM","A70_74M","A75PLUSM","A75_79M","A80PLUSM","A80_84M","A85PLUSM","within_5km_of_coast","distance_to_coast_km"
"11","{40FDE970-0221-4086-8B3C-3677F7BC451F}","PHL","Philippines","City of Manila","Tondo","Barangay 1",NA,NA,NA,120.965640243532,14.6038299321222,120.965640243532,14.6038299321222,0,"Not applicable","L",0.0428363140989706,0,0.0428363140989706,1889,1967,1968,1947,1897,44102.289142477,45917.8544891029,45939.6881370763,45462.2920508905,44274.9545566006,1953,990,963,170,182,172,192,217,180,167,152,108,114,90,84,58,67,25,42,18,24,11,13,0,0,85,83,85,113,108,81,72,75,60,52,52,56,29,39,14,25,9,16,9,7,0,0,85,99,87,79,109,99,95,77,48,62,38,28,29,28,11,17,9,8,2,6,0,0,TRUE,1.2162330957464
"12","{B59D20E0-C4D5-4627-8C8E-587B72B3071A}","CAN","Canada","Nova Scotia / Nouvelle-Ecosse","Halifax","Halifax","12090355","1209035544",NA,-63.5909868844992,44.661215355827,-63.5909868844992,44.661215355827,205,"Uninhabited","L",0.0130925155121907,0,0.0130925155121907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.55405670115123
"13","{A90DC9CC-ACA4-49A2-9651-B29A56CE9198}","PRT","Portugal","Regiao Autonoma da Madeira","Regiao Autonoma da Madeira","Ilha da Madeira","Funchal                                                                   
","Santo Antonio","31030500607",-16.9422834202346,32.6690726375415,-16.9422834202346,32.6690726375415,0,"Not applicable","L",0.00714474251894141,0,0.00714474251894141,39,41,43,43,44,5458.55919882448,5738.48531158471,6018.41142434494,6018.41142434494,6158.37448072505,42.6850305636057,20.8461777171098,21.8388528464959,2.2100801383751,2.39222331838337,2.62821820476325,2.79038596370561,2.85510826150513,3.16060081376267,3.50151543723721,3.54994866133781,3.52892169952733,3.52501047236086,3.09197814747859,2.48352031360707,2.200986167419,4.76653296414268,1.48829024145247,3.27824272269021,1.25977453494527,2.01846818774494,1.05302067781753,0.965447509927411,0.589099956553982,0.376347553373429,0.993090561539092,1.1501239153403,1.18356620364981,1.24027269252247,1.28825510618395,1.45982858533711,1.65175823998303,1.75208510491158,1.68083849068696,1.72882090434843,1.51508106167457,1.25481281787443,1.11958965210117,2.82805438095686,0.806976957033962,2.0210774239229,0.724098242527771,1.29697918139512,0.64121952802158,0.655759653373544,0.38822134689742,0.267538306476124,1.21698957683601,1.24209940304308,1.44465200111344,1.55011327118314,1.56685315532119,1.70077222842556,1.84975719725418,1.79786355642623,1.84808320884037,1.79618956801243,1.57689708580401,1.22870749573264,1.08139651531783,1.93847858318583,0.681313284418507,1.25716529876732,0.535676292417499,0.72148900634982,0.411801149795953,0.309687856553867,0.200878609656562,0.108809246897305,TRUE,3.19757051055193
"14","{1B0A8717-0E84-42C1-9A06-2E9B9D333417}","PRT","Portugal","Continente","Norte","Porto","Vila Nova de Gaia","Sao Felix da Marinha","13171700313",-8.6321342352482,41.0352388636724,-8.6321342352482,41.0352388636724,0,"Not applicable","L",0.0396824159533721,0,0.0396824159533721,101,95,89,80,72,2545.20793589477,2394.00746445548,2242.80699301619,2016.00628585725,1814.40565727152,88.3303284291598,47.7186831743737,40.6116452547861,4.55656643942135,5.12309813967527,4.57242431948892,4.19892585450837,3.9444471113857,5.04115064967594,7.75540106772735,8.85867428192028,7.22853925039269,6.88545268346687,6.05387032004523,5.76963160990803,5.16143394121373,13.18071276033,4.18378034408175,8.99693241624829,3.28674015556832,5.71019226067997,2.76583637549663,2.94435588518334,1.71015694770668,1.23419893747665,2.27612737482154,2.69062980410214,2.23249554016043,1.97797650463725,2.01433636685485,2.80698136319845,4.23228796212823,4.73405406073107,3.89050525728283,3.67961805642077,3.33056337913184,3.25784365469665,2.6760858592151,7.91917799099252,2.39247893391785,5.52669905707467,1.90525678020206,3.62144227687261,1.62892182734832,1.99252044952429,1.14169967363253,0.850820775891759,2.28043906459981,2.43246833557313,2.3399287793285,2.22094934987111,1.93011074453085,2.23416928647749,3.52311310559912,4.12462022118921,3.33803399310986,3.2058346270461,2.72330694091339,2.51178795521138,2.48534808199863,5.26153476933752,1.7913014101639,3.47023335917362,1.38148337536626,2.08874998380736,1.13691454814831,0.951835435659049,0.568457274074154,0.383378161584895,TRUE,2.6443639445368
"15","{4AEFDABE-9420-45B2-BF75-7EC79E73E53D}","PRI","Puerto Rico","Bayamn Municipio","Census Tract 301.01","Block Group 2","Block 2013",NA,NA,-66.137899249136,18.3955289529937,-66.137899249136,18.3955289529937,205,"Uninhabited","L",0.00205540461644899,0,0.00205540461644899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,4.40599761984475
"16","{D62AE6D8-76EF-4917-9E1D-25466588A331}","PRI","Puerto Rico","Yabucoa Municipio","Census Tract 9510 (part)","Block Group 2 (part)","Block 2016",NA,NA,-65.8787143834787,18.0410068765034,-65.8787143834787,18.0410068765034,0,"Not applicable","L",0.0204275814039579,0,0.0204275814039579,37,37,36,35,35,1811.2765906213,1811.2765906213,1762.32316925316,1713.36974788502,1713.36974788502,36,13,23,7,0,1,9,3,0,0,0,4,4,5,1,0,2,2,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,3,0,1,7,1,0,0,0,2,4,3,1,0,1,1,0,0,0,0,0,0,0,TRUE,4.60403274767003
"17","{759C3FB1-730A-4532-9AA6-500A3A637336}","CAN","Canada","British Columbia / Colombie-Britannique","Capital","Victoria","59170311","5917031114",NA,-123.382916375151,48.4223492246297,-123.382916375151,48.4223492246297,0,"Not applicable","L",0.0702590847614185,0,0.0702590847614185,307,319,332,344,353,4369.5416904802,4540.33810834913,4725.36756104047,4896.1639789094,5024.2612923111,322.27760749522,170.734834490062,151.542773005157,11.3574791030401,9.28333893728029,8.69933452786585,11.0352500357084,27.4470648136156,35.1195861796909,28.1923987043302,21.4463633948618,20.4394869230386,21.3053624970059,22.2315920415188,23.4398281319676,23.0571904665146,59.223331738781,15.3647894131595,43.8585423256215,10.6526123702555,33.205929955366,9.46448872806068,23.7414412273053,9.16236973387098,14.5790714934344,5.73881682151996,4.61118965658972,4.4903724603472,5.83949781838873,15.3639201221745,17.69971924953,13.6120707766579,10.3298702787359,9.88687389251333,10.5916408705947,11.8199490323937,12.4844436117276,12.5247160104751,35.7417538884138,7.99407115138043,27.7476827370333,5.87977021713624,21.8679125198971,5.43677383091365,16.4311386889835,5.77908922026747,10.652049468716,5.61866228152012,4.67214928069057,4.20896206751866,5.19575221731968,12.0831446914411,17.419866930161,14.5803279276723,11.1164931161258,10.5526130305252,10.7137216264111,10.4116430091251,10.95538452024,10.5324744560395,23.4815778503672,7.37071826177908,16.1108595885882,4.77284215311924,11.3380174354689,4.02771489714704,7.31030253832188,3.38328051360351,3.92702202471836,TRUE,0.977606539822737
"18","{66838177-39CF-47CA-9D5F-D693D3ADDF2E}","ZAF","South Africa","KwaZulu-Natal","eThekwini","eThekwini","Mount Edgecombe","Mount Edgecombe Country Estate 2","5990325",31.0528745710843,-29.7244810981015,31.0528745710843,-29.7244810981015,0,"Not applicable","L",0.643268717678045,0,0.643268717678045,322,342,357,368,371,500.5684112268,531.659616893061,554.978021142756,572.0781842592,576.741865109139,352.817679621817,173.454405874297,179.36327374752,15.5839885375439,29.060864103806,37.1985720988839,26.5599432313707,19.3164912614331,5.89406143648535,10.897831428147,14.3820404757225,37.0462369611946,39.283976711224,29.5020541890208,21.4681638926737,27.3671922152415,39.25626307907,15.4979357557209,23.7583273233491,15.4138268631344,8.34450046021479,2.38413696910535,5.96036349110943,2.38415101466939,3.57621247644005,7.23357353496371,19.3610869328193,16.9353863983922,10.8355211882464,6.02072326775016,0,8.51468372749353,9.45845139056182,19.0069267405987,21.4702196976638,15.3476011790792,8.35442129414231,11.8416131309513,19.074197391635,9.53759333295749,9.53660405867754,5.96037753667347,3.57622652200408,0,3.57622652200408,2.38415101466939,1.19207550733469,8.3504150025802,9.69977717098672,20.2631857004917,15.7244220431243,13.295767993683,5.89406143648535,2.38314770065344,4.92358908516072,18.0393102205959,17.8137570135602,14.1544530099417,13.1137425985314,15.5255790842902,20.182065687435,5.96034242276338,14.2217232646716,9.4534493264609,4.76827393821071,2.38413696910535,2.38413696910535,0,2.38413696910535,TRUE,3.9927642292975
"19","{92BC42E5-BFDC-481A-A640-16AAA4D6A890}","PRI","Puerto Rico","Barceloneta Municipio","Census Tract 5902 (part)","Block Group 3","Block 3016",NA,NA,-66.540777930754,18.4506002865678,-66.540777930754,18.4506002865678,0,"Not applicable","L",0.00430040116629496,0,0.00430040116629496,23,25,26,27,29,5348.33823882896,5813.41112916191,6045.94757432839,6278.48401949487,6743.55690982782,26,13,13,0,2,3,4,0,3,1,3,2,0,1,1,0,6,1,5,1,4,2,2,0,2,0,1,0,1,0,3,1,2,1,0,0,1,0,3,1,2,0,2,0,2,0,2,0,1,3,3,0,0,0,1,1,0,1,0,0,3,0,3,1,2,2,0,0,0,TRUE,4.2383805623093
"20","{51F289FA-1F51-4F85-9C64-1CDB6E0B3755}","BRA","Brazil","Para","BELEM","SACRAMENTA","SACRAMENTA","150140275000092",NA,-48.4644331374252,-1.41561353337937,-48.4644331374252,-1.41561353337937,0,"Not applicable","L",0.0842769351607022,0,0.0842769351607022,1073,1133,1172,1201,1216,12729.1961504462,13444.7526485833,13911.7729556208,14246.2002522766,14432.1248758873,1126,608,518,72,55,84,75,88,84,125,109,90,65,58,52,67,102,34,68,26,42,21,21,12,9,38,28,35,39,41,54,71,56,49,36,28,26,40,67,21,46,17,29,15,14,7,7,34,27,49,36,47,30,54,53,41,29,30,26,27,35,13,22,9,13,6,7,5,2,TRUE,3.6671075515351
"21","{463431FF-3E79-4722-A17E-E2F70FA668CB}","ITA","Italy","Liguria","Genova","Genova","100250003517",NA,NA,9.04857834995322,44.3843382004982,9.04857834995322,44.3843382004982,0,"Not applicable","L",0.0126192340092303,0,0.0126192340092303,36,35,34,33,32,2852.78805145129,2773.54393891098,2694.29982637067,2615.05571383035,2535.81160129004,34.137416630057,18.0727499806184,16.0646666494386,0,0,1.00404166558991,1.00404166558991,3.01212499676974,2.00808333117983,4.01616666235965,2.00808333117983,0,2.00808333117983,1.00404166558991,7.02829165912939,1.00404166558991,10.0404166558991,3.01212499676974,7.02829165912939,3.01212499676974,4.01616666235965,0,0,0,0,0,0,1.00404166558991,1.00404166558991,2.00808333117983,2.00808333117983,1.00404166558991,2.00808333117983,0,2.00808333117983,0,2.00808333117983,0,5.02020832794956,2.00808333117983,3.01212499676974,1.00404166558991,2.00808333117983,0,0,0,0,0,0,0,0,1.00404166558991,0,3.01212499676974,0,0,0,1.00404166558991,5.02020832794956,1.00404166558991,5.02020832794956,1.00404166558991,4.01616666235965,2.00808333117983,2.00808333117983,0,0,0,0,TRUE,0.507199209050418
"22","{D1111B9F-C650-4DFB-B907-0EC47E746F0E}","PER","Peru","Constitucional del Callao","Constitucional del Callao","Bellavista",NA,NA,NA,-77.1174468635933,-12.0720199470624,-77.1174468635933,-12.0720199470624,0,"Not applicable","L",2.37330399049926,0,2.37330399049926,78016,77893,76956,75585,72984,32872.3165310097,32820.4900475536,32425.681795534,31848.0061140839,30752.0655980723,75934.5068921565,39857.9633651697,36076.5435269868,5571.65558136722,5239.01810985484,5905.33885708704,6103.76316292862,5782.1800808965,5896.45721689556,6020.82646553764,5938.89738841345,5573.87765157936,4809.41919358931,3959.00515490178,3292.61599477589,3121.67665620334,8719.77537812597,2684.77858895237,6034.9967891736,2347.02823922231,3687.96854995129,1769.63502156703,1918.33352838426,1132.58617399219,785.747354392067,2715.12838943467,2608.91062457229,2865.8564557632,3256.33319135254,3068.17600788203,3139.99944888421,3191.59093467451,3122.80228695411,2970.0510251044,2598.79464696635,2179.99317408037,1836.04993547836,1691.3914557134,4612.88578830928,1397.01650738051,3215.86928092877,1215.94050823416,1999.92877269461,929.658341986014,1070.2704307086,620.109427244208,450.161003464392,2856.52719193255,2630.10748528255,3039.48240132384,2847.42997157608,2714.00407301447,2756.45776801135,2829.23553086313,2816.09510145934,2603.82662647497,2210.62454662296,1779.01198082141,1456.56605929753,1430.28520048994,4106.88958981669,1287.76208157186,2819.12750824483,1131.08773098815,1688.03977725667,839.976679581016,848.063097675658,512.476746747984,335.586350927674,TRUE,0.91246456594431
"23","{4F9F11FC-07AE-43A1-8993-E18BFFC8CDB6}","CAN","Canada","Quebec / Quebec","La Mitis","Metis-sur-Mer","24090035","2409003539",NA,-68.0117658799135,48.6764463355475,-68.040643221,48.6754518380001,0,"Not applicable","L",1.45649122059345,0,1.45649122059345,93,90,88,86,82,63.8520841629974,61.7923395125781,60.4191764122986,59.046013312019,56.29968711146,85.3762862350898,46.6901565348147,38.6861297002751,3.31240093576289,3.31240093576289,3.96809804932687,4.63510028553851,3.31240093576289,3.96809804932687,5.30210252175015,3.31240093576289,1.97839646333961,5.30210252175015,8.60319833486538,8.60319833486538,9.91459256199334,19.851795369282,5.94649451266648,13.9053008566155,4.63510028553851,9.27020057107702,3.96809804932687,5.30210252175015,3.31240093576289,1.98970158598726,2.00100670863492,2.00100670863492,2.00100670863492,2.66800894484656,2.00100670863492,2.00100670863492,3.33501118105819,2.00100670863492,0.667002236211639,3.33501118105819,4.66901565348147,4.66901565348147,4.66901565348147,10.6720357793862,2.66800894484656,8.00402683453967,2.66800894484656,5.33601788969311,2.00100670863492,3.3350111810582,2.00100670863492,1.33400447242328,1.31139422712797,1.31139422712797,1.96709134069195,1.96709134069195,1.31139422712797,1.96709134069195,1.96709134069195,1.31139422712797,1.31139422712797,1.96709134069195,3.9341826813839,3.9341826813839,5.24557690851187,9.17975958989578,3.27848556781992,5.90127402207586,1.96709134069195,3.9341826813839,1.96709134069195,1.96709134069195,1.31139422712797,0.655697113563984,TRUE,3.65589557815051
