"","GUBID","ISOALPHA","COUNTRYNM","NAME1","NAME2","NAME3","NAME4","NAME5","NAME6","CENTROID_X","CENTROID_Y","INSIDE_X","INSIDE_Y","CONTEXT","CONTEXT_NM","WATER_CODE","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","UN_2000_E","UN_2005_E","UN_2010_E","UN_2015_E","UN_2020_E","UN_2000_DS","UN_2005_DS","UN_2010_DS","UN_2015_DS","UN_2020_DS","B_2010_E","F_2010_E","M_2010_E","A00_04B","A05_09B","A10_14B","A15_19B","A20_24B","A25_29B","A30_34B","A35_39B","A40_44B","A45_49B","A50_54B","A55_59B","A60_64B","A65PLUSB","A65_69B","A70PLUSB","A70_74B","A75PLUSB","A75_79B","A80PLUSB","A80_84B","A85PLUSB","A00_04F","A05_09F","A10_14F","A15_19F","A20_24F","A25_29F","A30_34F","A35_39F","A40_44F","A45_49F","A50_54F","A55_59F","A60_64F","A65PLUSF","A65_69F","A70PLUSF","A70_74F","A75PLUSF","A75_79F","A80PLUSF","A80_84F","A85PLUSF","A00_04M","A05_09M","A10_14M","A15_19M","A20_24M","A25_29M","A30_34M","A35_39M","A40_44M","A45_49M","A50_54M","A55_59M","A60_64M","A65PLUSM","A65_69M","A70PLUSM","A70_74M","A75PLUSM","A75_79M","A80PLUSM","A80_84M","A85PLUSM","within_5km_of_coast","distance_to_coast_km"
"11","{A0CF2880-1C44-4A52-BCD6-0FDC8715845C}","PRT","Portugal","Continente","Centro","Leiria","Peniche","Peniche (Conceicao)","10140300502",-9.388631363497,39.3597861195005,-9.388631363497,39.3597861195005,0,"Not applicable","L",0.00215524593827749,0,0.00215524593827749,35,36,36,35,35,16239.4459854417,16703.4301564544,16703.4301564544,16239.4459854417,16239.4459854417,35.9427769448281,21.9650303551727,13.9777465896554,1.65781422005943,1.50486249849346,1.77107956190777,1.79152131674783,1.98551463149176,2.31309072843636,2.66646189604215,2.42112706895131,2.53455049429749,2.41246476122827,2.64198826983119,2.69257313369901,2.5572284255647,6.99249993807737,2.00775208127557,4.9847478568018,1.87911590242272,3.10563195437908,1.52215334492945,1.58347860944963,0.956865682152396,0.626612927297235,0.955792866677637,0.746428714929202,1.03771796953572,1.08323191556799,1.28349327810997,1.32900722414224,1.63850205716166,1.4746518514455,1.45644627303259,1.54747416509713,1.62029647874876,1.70222158160684,1.52926858668422,4.56049739243329,1.27439048890352,3.28610690352978,1.18336259683898,2.1027443066908,0.983101234296998,1.1196430723938,0.637195244451758,0.482447827942045,0.702021353381795,0.75843378356426,0.733361592372053,0.708289401179847,0.702021353381795,0.984083504294123,1.02795983888049,0.946475217505812,1.0781042212649,0.86499059613114,1.02169179108243,0.990351552092175,1.02795983888049,2.43200254564407,0.733361592372053,1.69864095327202,0.695753305583743,1.00288764768828,0.53905211063245,0.463835537055829,0.319670437700639,0.14416509935519,TRUE,0.520125309149811
"12","{9754B97E-3755-4E5F-B04D-3DEF09D98C1F}","BRA","Brazil","Bahia","SALINAS DA MARGARIDA","SALINAS DA MARGARIDA","SALINAS DA MARGARIDA","292730905000019",NA,-38.750106683186,-12.8851981893172,-38.749491038,-12.888433,0,"Not applicable","L",0.333139261984194,0.033660104449556,0.299479157534638,499,576,652,730,808,1666.76599831989,1924.32614370234,2176.50943800979,2436.29193865284,2697.81876689254,626,321,305,70,76,75,41,60,74,69,35,30,19,18,21,15,23,8,15,7,8,6,2,2,0,32,32,34,20,38,41,37,20,13,9,11,13,5,16,6,10,5,5,3,2,2,0,38,44,41,21,22,33,32,15,17,10,7,8,10,7,2,5,2,3,3,0,0,0,TRUE,1.3236566391347
"13","{083B5F2E-7EFB-47C3-B9D4-6A8EE977980F}","PRI","Puerto Rico","Arecibo Municipio","Census Tract 3004 (part)","Block Group 2","Block 2008",NA,NA,-66.7223739656984,18.4746739885078,-66.7223739656984,18.4746739885078,0,"Not applicable","L",0.00795465870936309,0,0.00795465870936309,22,21,21,21,20,2765.67490873049,2639.96241287911,2639.96241287911,2639.96241287911,2514.24991702772,21,9,12,0,1,0,2,1,2,1,2,1,0,2,4,1,4,2,2,0,2,0,2,2,0,0,0,0,0,0,1,1,1,0,0,1,2,1,2,1,1,0,1,0,1,1,0,0,1,0,2,1,1,0,1,1,0,1,2,0,2,1,1,0,1,0,1,1,0,TRUE,1.32032400783766
"14","{0C2B176D-DF29-4214-A7C4-1AE0252AA0F9}","CAN","Canada","Newfoundland and Labrador / Terre-Neuve-et-Labrador","Division No. 10","Port Hope Simpson","10100107","1010010714",NA,-56.2970734227368,52.5489469938317,-56.300482105,52.5485965170001,0,"Not applicable","L",0.329855008289135,0,0.329855008289135,73,73,73,73,72,221.309357643622,221.309357643622,221.309357643622,221.309357643622,218.277722607408,70.904925913929,34.2574361157186,36.6474897982105,4.19207828437087,4.19207828437087,3.37642504352043,5.06463756528065,3.43333108357976,1.68821252176022,5.06463756528065,5.88029080613109,10.1292751305613,6.75285008704086,5.12154360533998,4.19207828437087,4.2489843244302,7.5685033278913,3.37642504352043,4.19207828437087,2.50386576261066,1.68821252176022,0.815653240850442,0.872559280909773,0.872559280909773,0,2.44695972255133,2.44695972255133,1.63130648170088,2.44695972255133,0.815653240850442,0.815653240850442,2.44695972255133,3.26261296340177,4.89391944510265,3.26261296340177,1.63130648170088,2.44695972255133,1.63130648170088,4.07826620425221,1.63130648170088,2.44695972255133,1.63130648170088,0.815653240850442,0.815653240850442,0,0,0,1.74511856181955,1.74511856181955,1.74511856181955,2.61767784272932,2.61767784272932,0.872559280909773,2.61767784272932,2.61767784272932,5.23535568545864,3.49023712363909,3.49023712363909,1.74511856181955,2.61767784272932,3.49023712363909,1.74511856181955,1.74511856181955,0.872559280909773,0.872559280909773,0,0.872559280909773,0.872559280909773,0,TRUE,0.0249133824528575
"15","{7C4C9EA0-DD04-4782-90E3-E968F71BC1F2}","ITA","Italy","Veneto","Venezia","Chioggia","270080000010",NA,NA,12.2787648419854,45.2158645462371,12.2787648419854,45.2158645462371,0,"Not applicable","L",0.0132510309576201,0,0.0132510309576201,311,307,299,288,275,23469.8719665399,23168.008661504,22564.2820514322,21734.1579625835,20753.1022212169,297.194566187666,146.589211700673,150.605354486993,11.0443926623795,10.0403569657995,15.0605354486993,12.0484283589595,12.0484283589594,13.0524640555394,19.0766782350191,25.1008924144989,22.088785324759,19.0766782350191,28.1129995042387,15.0605354486993,12.0484283589595,83.3349628161362,21.084749628179,62.2502131879572,25.1008924144989,37.1493207734583,0,0,0,0,4.01614278631982,5.02017848289977,5.02017848289977,5.02017848289977,6.02421417947972,3.01210708973986,12.0484283589594,12.0484283589594,10.0403569657995,8.03228557263963,15.0605354486993,7.02824987605968,5.02017848289977,49.1977491324177,15.0605354486993,34.1372136837184,11.0443926623795,23.0928210213389,0,0,0,0,7.02824987605968,5.02017848289977,10.0403569657995,7.02824987605968,6.02421417947973,10.0403569657995,7.02824987605968,13.0524640555394,12.0484283589595,11.0443926623795,13.0524640555394,8.03228557263963,7.02824987605968,34.1372136837184,6.02421417947973,28.1129995042387,14.0564997521194,14.0564997521194,0,0,0,0,TRUE,0.161175122969857
"16","{18914636-3C44-4D4B-97B6-03CDD773F72F}","GBR","United Kingdom of Great Britain and Northern Ireland","Scotland","Dundee","S00099126","See Name 3","See Name 3","See Name 3",-2.91638239222226,56.4785735918832,-2.91638239222226,56.4785735918832,0,"Not applicable","L",0.0104047352968556,0,0.0104047352968556,60,59,60,60,60,5766.6051358493,5670.49505025181,5766.6051358493,5766.6051358493,5766.6051358493,59.9342860936996,33.9627621197631,25.9715239739365,0.998904768228327,4.99452384114163,6.99233337759829,2.99671430468498,0.998904768228327,1.99780953645665,4.99452384114163,0.998904768228327,3.99561907291331,5.99342860936996,3.99561907291331,6.99233337759829,3.99561907291331,9.98904768228327,3.99561907291331,5.99342860936996,0.998904768228327,4.99452384114163,0.998904768228327,3.99561907291331,1.99780953645665,1.99780953645665,0,1.99780953645665,4.99452384114163,1.99780953645665,0.998904768228327,0.998904768228327,4.99452384114163,0,1.99780953645665,2.99671430468498,0,3.99561907291331,1.99780953645665,6.99233337759829,2.99671430468498,3.99561907291331,0,3.99561907291331,0.998904768228327,2.99671430468498,1.99780953645665,0.998904768228327,0.998904768228327,2.99671430468498,1.99780953645665,0.998904768228327,0,0.998904768228327,0,0.998904768228327,1.99780953645665,2.99671430468498,3.99561907291331,2.99671430468498,1.99780953645665,2.99671430468498,0.998904768228327,1.99780953645665,0.998904768228327,0.998904768228327,0,0.998904768228327,0,0.998904768228327,TRUE,3.01963078264236
"17","{FD2CFB21-093F-4E98-8E5E-052B7FDC3590}","BRA","Brazil","Santa Catarina","FLORIANOPOLIS","CANASVIEIRAS","CANASVIEIRAS","420540715000009",NA,-48.4613202832501,-27.4329252829972,-48.4613202832501,-27.4329252829972,0,"Not applicable","L",0.102134464171849,0,0.102134464171849,506,568,626,682,735,4952.45983130773,5565.43427389115,6127.10018318524,6675.71524799982,7195.4058601161,601,306,295,29,34,48,43,44,59,67,54,58,52,34,26,29,24,9,15,7,8,2,6,4,2,10,19,18,25,26,33,32,31,25,26,16,15,15,15,6,9,4,5,2,3,2,1,19,15,30,18,18,26,35,23,33,26,18,11,14,9,3,6,3,3,0,3,2,1,TRUE,1.98204675189653
"18","{20E4E71D-409F-4CAE-B83C-B9BB23C1E4AF}","PRT","Portugal","Continente","Lisboa","Lisboa","Mafra","Carvoeira","11090200220",-9.39654211420088,38.9422649231239,-9.39654211420088,38.9422649231239,0,"Not applicable","L",0.00212286089626004,0,0.00212286089626004,9,11,13,15,17,4239.56181766586,5181.68666603606,6123.81151440625,7065.93636277644,8008.06121114663,12.5602608244544,5.79704345744048,6.76321736701389,0.866934255141159,0.785209929017241,0.587866790049653,0.584653884700122,0.609081953663342,0.656835216048815,1.10457854727289,1.29562988532413,1.08868631881729,0.83400863417966,0.906189965528352,0.665313623792421,0.765040208180498,1.81023161273879,0.597428929079552,1.21280268365924,0.51568545870096,0.697117224958281,0.350165065153906,0.346952159804375,0.197343138967588,0.149609020836788,0.376569154142977,0.371265363239555,0.243974381557422,0.291708499688222,0.265189545171111,0.281100917881377,0.556898044859332,0.556898044859332,0.509163926728532,0.413695690466932,0.403088108660088,0.302316081495066,0.376569154142977,0.848606544547554,0.228063008847155,0.620543535700399,0.254581963364266,0.365961572336132,0.159113727102666,0.206847845233466,0.127290981682133,0.0795568635513332,0.490365100998182,0.413944565777686,0.343892408492232,0.292945385011901,0.343892408492232,0.375734298167438,0.547680502413554,0.738731840464793,0.57952239208876,0.420312943712727,0.503101856868264,0.362997542297355,0.388471054037521,0.96162506819124,0.369365920232397,0.592259147958843,0.261103495336694,0.331155652622149,0.19105133805124,0.140104314570909,0.0700521572854546,0.0700521572854546,TRUE,2.96587970290224
"19","{7D42832E-D6CB-42E2-9547-1D1D9FEB5B5F}","CAN","Canada","British Columbia / Colombie-Britannique","Alberni-Clayoquot","Alberni-Clayoquot A","59230156","5923015634",NA,-125.145895328107,48.832402148223,-125.145895328107,48.832402148223,205,"Uninhabited","L",0.0185870937998499,0,0.0185870937998499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.81529573148014
"20","{660C3E26-40BE-4408-813F-649A2999F8D4}","ITA","Italy","Calabria","Cosenza","Fuscaldo","780580000009",NA,NA,16.0136037751242,39.4366571829257,16.0136037751242,39.4366571829257,0,"Not applicable","L",0.00386984097481941,0,0.00386984097481941,34,34,33,32,31,8785.89074363363,8785.89074363363,8527.48219235029,8269.07364106695,8010.6650897836,33.1012057584236,15.0460026174653,18.0552031409583,0,0,0,4.01226736465741,3.00920052349306,2.0061336823287,1.00306684116435,1.00306684116435,0,2.0061336823287,3.00920052349306,5.01533420582176,2.0061336823287,10.0306684116435,2.0061336823287,8.02453472931482,1.00306684116435,7.02146788815047,0,0,0,0,0,0,0,0,2.0061336823287,1.00306684116435,0,0,0,2.0061336823287,1.00306684116435,2.0061336823287,2.0061336823287,5.01533420582176,0,5.01533420582176,1.00306684116435,4.01226736465741,0,0,0,0,0,0,0,4.01226736465741,1.00306684116435,1.00306684116435,1.00306684116435,1.00306684116435,0,0,2.0061336823287,3.00920052349306,0,5.01533420582176,2.0061336823287,3.00920052349306,0,3.00920052349306,0,0,0,0,TRUE,1.83835541477462
"21","{0B8D0006-3B4D-4EBA-A2D4-29A7AC416262}","CAN","Canada","Quebec / Quebec","Matane","Matane","24080073","2408007308",NA,-67.5290775487795,48.8468079114288,-67.5290775487795,48.8468079114288,0,"Not applicable","L",0.00783159304544648,0,0.00783159304544648,18,18,18,17,16,2298.38295932214,2298.38295932214,2298.38295932214,2170.69501713758,2043.00707495302,17.071343945188,8.79826264164376,8.2730813035443,0.689902575997552,0.695795084048509,0.742951960176714,0.860886179798588,0.878555298091188,0.790176083187098,0.931655117431984,0.855044106909265,0.866803905430362,1.3032193590532,1.65706404722018,1.56856715027228,1.48599638481642,3.7447266927547,1.17344968816778,2.57127700458692,0.831465668845162,1.73981133574176,0.642812946751527,1.09699838899023,0.589729939131275,0.50726844985896,0.336352092940103,0.336352092940103,0.348153920762563,0.407163059874862,0.401262145963632,0.407163059874862,0.448469457253471,0.442568543342241,0.424865801608552,0.684506013702667,0.891038000595713,0.814326119749724,0.761217894548655,2.09482443848661,0.590091391122988,1.50473304736362,0.436667629431011,1.06806541793261,0.371757576407483,0.696307841525126,0.336352092940103,0.359955748585023,0.353550483057449,0.359442991108406,0.394798039414151,0.453723119923726,0.477293152127556,0.383013023312236,0.483185660178513,0.412475563567023,0.441938103821811,0.618713345350535,0.766026046624472,0.754241030522557,0.724778490267769,1.64990225426809,0.58335829704479,1.0665439572233,0.394798039414151,0.671745917809152,0.271055370344044,0.400690547465108,0.253377846191171,0.147312701273937,TRUE,2.88166580908148
"22","{DF48C464-C222-444E-9306-69266D45E238}","ITA","Italy","Campania","Salerno","Salerno","651160000880",NA,NA,14.8037786785548,40.6668600412041,14.8037786785548,40.6668600412041,0,"Not applicable","L",0.00412030834516955,0,0.00412030834516955,105,104,101,97,93,25483.5296788156,25240.8293961602,24512.7285481941,23541.9274175725,22571.126286951,100.41302731644,56.2312952972061,44.1817320192334,2.00826054632879,2.00826054632879,4.01652109265758,6.02478163898637,7.02891191215077,2.00826054632879,4.01652109265758,4.01652109265758,11.0454330048083,12.0495632779727,4.01652109265758,6.02478163898637,4.01652109265758,32.1321687412606,6.02478163898637,26.1073871022743,4.01652109265758,22.0908660096167,0,0,0,0,0,2.00826054632879,1.0041302731644,4.01652109265758,4.01652109265758,2.00826054632879,2.00826054632879,3.01239081949319,7.02891191215077,6.02478163898637,1.0041302731644,1.0041302731644,3.01239081949319,20.0826054632879,3.01239081949319,17.0702146437947,3.01239081949319,14.0578238243015,0,0,0,0,2.00826054632879,0,3.01239081949319,2.00826054632879,3.01239081949319,0,2.00826054632879,1.0041302731644,4.01652109265758,6.02478163898637,3.01239081949319,5.02065136582198,1.0041302731644,12.0495632779727,3.01239081949319,9.03717245847956,1.0041302731644,8.03304218531516,0,0,0,0,TRUE,1.17321922452001
